SMILES,ID,is_active
C[C@H](C(=O)N[C@@H]1[C@@H](C2=C(S1)CCCCC2)C#N)Sc3nc(c(nn3)CCC(=O)[O-])[O-],C39621219,0
CC1=C2C(=NC(=NC2=O)SCC(=O)Nc3cc(c(cc3Cl)C(=O)[O-])OC)S[C@H]1C(=O)[O-],C39667772,0
Cc1c(c(nc(n1)SCC(=O)N[C@H]2C(=C([C@@H](S2)C(=O)OC)C)C(=O)OC)[O-])CCC(=O)[O-],C39667871,0
Cc1c(c(=O)n2c(n1)CCCC2)CCSc3nc(c(nn3)CCC(=O)[O-])[O-],C39979545,0
c1ccc(c(c1)[N-]S(=O)(=O)c2ccc(cc2)/C=C/C(=O)[O-])S(=O)(=O)N3CCCCC3,C40150875,0
CCCNC(=O)c1cccc(c1)[N-]S(=O)(=O)c2ccc(c(c2)C(=O)[O-])F,C42792120,0
c1cc(c(cc1S(=O)(=O)[N-]c2ccc(nc2)OCC(F)(F)F)C(=O)[O-])F,C42792451,0
C[C@@]12CC/C(=N\OCC(=O)N[C@H](CC(=O)[O-])C(=O)[O-])/C=C1CC[C@@H]3[C@@H]2CC[C@@]4([C@@H]3CC[C@]4(C#C)O)C,C43740675,0
C[C@@]12CC/C(=N\OCC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])/C=C1CC[C@H]3[C@@H]2CC[C@@]4([C@@H]3CC[C@]4(C#C)O)C,C43740676,0
COCCCn1c(=O)c2ccc(cc2nc1SCc3[nH]c(=O)c4ccc(cc4n3)C(=O)[O-])C(=O)[O-],C13233864,0
CCCn1c(cc(c1C)C(=O)CSc2nc(c(nn2)CCC(=O)[O-])[O-])C,C13092959,0
Cn1cc(cc1C(=O)N)S(=O)(=O)[N-]c2cc(c(cc2C(=O)[O-])OC)OC,C44667895,0
c1ccc(cc1)/C=C/C=N\[N-]C2=NC(=O)[C@@H](S2)CC(=O)Nc3ccc(cc3)C(=O)[O-],C15961589,0
CCOC(=O)c1c[nH]nc1S(=O)(=O)[N-]c2cc(c(cc2C(=O)[O-])F)F,C57783564,0
COC(=O)CCS(=O)(=O)[N-]c1c(cc(cc1Br)Br)C(=O)[O-],C62825269,0
CCS(=O)(=O)[N-]c1ccc(cc1OC)[N-]S(=O)(=O)C2CCCCC2,C66582503,0
CCn1cc(c(=O)c2c1cc(c(c2)F)N3CCN(CC3)C(=O)C)C(=O)[O-],C03887391,0
CN1C(=O)C(C(=O)N(C1=O)C)/C=N/[C@H](CC[S@@](=O)C)C(=O)[O-],C03985010,0
CN1C(=O)C(C(=O)N(C1=O)C)/C=N/[C@@H](CC[S@](=O)C)C(=O)[O-],C03985011,0
c1cc2n(c(=O)c1)C[C@@H]3C[C@H]2CN(C3)C(=S)NCC(=O)[O-],C03042139,0
Cn1ccc(c1)/C=C/2\C(=O)N(C(=S)S2)[C@@H](CO)C(=O)[O-],C05373984,0
C[C@@]1([C@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])Cn3ccnn3,C01483277,0
C[C@]1([C@@H](N2[C@@H](S1(=O)=O)CC2=O)C(=O)[O-])Cn3ccnn3,C03831503,0
CCOC(=O)C1=NN(C(=O)C1)c2ccc(cc2)S(=O)(=O)[O-],C04731369,0
CC(=O)n1cc(c2c1cccc2)[C@H](C[N+](=O)[O-])S(=O)(=O)[O-],C04746661,0
Cc1c(c2c(s1)ncn(c2=O)CC(=O)[O-])S(=O)(=O)N3CCOCC3,C09775941,0
[H]/N=C\1/C(=C\c2cc(n(c2C)c3cccc(c3)OC)C)/C(=O)N=C4N1C(=CS4)[CH2-],C20037303,0
CCS(=O)(=O)N1CCN(CC1)C(=O)c2cn(nc2C(=O)[O-])C,C20319937,0
CCn1cc(cn1)CN(C)C(=O)c2cnn(c2)[C@H](C)C(=O)[O-],C20324469,0
Cc1c(cn(n1)C)CN(C)C(=O)c2cnn(c2)CCC(=O)[O-],C20325468,0
CN\1[C@@H]2CS(=O)(=O)C[C@@H]2S/C1=N\C(=O)COCC(=O)[O-],C32508437,0
CO[C@@H]1C[C@H](N(C1)c2c(n3ccsc3n2)[N+](=O)[O-])C(=O)[O-],C35412580,0
CN(C)C(=O)CN1C(=O)c2ccc(cc2S1(=O)=O)C(=O)[O-],C37208117,0
C#CCN1CCN(CC1)S(=O)(=O)c2cnn(c2)CC(=O)[O-],C37838432,0
Cc1cc(ccc1F)S(=O)(=O)/N=c/2\cc-3n(c(c([n+](c3cc2N4CCOCC4)C)[O-])[O-])C,C38021121,0
c1cocc1C(=O)N2CCN(CC2)C(=O)CSS(=O)(=O)[O-],C02271051,0
CCC(=O)O/C(=N\[N-]C1=N[C@H]2C(=N1)C(=O)N(C(=O)N2C)C)/C#N,C38604073,0
Cn1c(c(c(=O)n(c1=O)C)/C=C/C=C/C=C2C(=O)N(C(=O)N(C2=O)C)C)[O-],C38634548,0
Cn1cccc1/C=N/N2[C@H](N=C3C4=CC=C(C[C@@H]4N=C3C2=O)OC)[O-],C39001364,0
COC(=O)[C@@H]1[C@@H](C=C(S1)C2N=NN=N2)S(=O)(=O)/N=C(\[O-])/OC,C39294098,0
COC(=O)[C@@H]1[C@H](C=C(S1)C2N=NN=N2)S(=O)(=O)/N=C(\[O-])/OC,C39294102,0
CN1[C@H]2[C@@H](N=C1SCc3[n-]nnn3)N(C(=O)N(C2=O)C)C,C39708629,0
CCN1CCN(C(=O)C1=O)C2(CCS(=O)(=O)CC2)C(=O)[O-],C42334282,0
Cc1c(c(nc(n1)C)SC)C(=O)N[C@@]2(CCSC2)C(=O)[O-],C43509101,0
CC(=O)N1CCC[C@@H](C1)C(=O)N[C@@]2(CCSC2)C(=O)[O-],C43509739,0
Cc1c(c(n(n1)C)C)CC(=O)N[C@@]2(CCSC2)C(=O)[O-],C43509809,0
CC(C)N1C[C@@H](CC1=O)C(=O)N[C@]2(CCSC2)C(=O)[O-],C43510011,0
Cc1cc(n(n1)CCC(=O)N[C@]2(CCSC2)C(=O)[O-])C,C43510074,0
CC1CCN(CC1)S(=O)(=O)N[C@@]2(CCSC2)C(=O)[O-],C43511514,0
Cc1nc(cs1)CN(C)C(=O)N[C@](C)(C2CC2)C(=O)[O-],C44610953,0
CC[C@@H](C(=O)[O-])N(C)C(=O)Cn1cnc2c(c1=O)ccs2,C44614958,0
Cc1c(c(n2c(n1)c(cn2)C#N)[O-])CC(=O)N3CCN(CC3)C(=O)[C@@H]4CCS(=O)(=O)C4,C46903598,0
Cn1cc(cn1)S(=O)(=O)/N=C(/CN2C(=O)[C@H]3[C@@H]4C[C@H]([C@@H]3C2=O)C=C4)\[O-],C48675794,0
Cc1nc(cs1)CN(C)C(=O)/C(=N/c2nnc(s2)C)/[O-],C49416771,0
CN1C(=O)CCC(=N1)/C(=N/S(=O)(=O)C2CCOCC2)/[O-],C49515434,0
Cc1cc(=O)n2c(n1)sc(n2)CN3CCO[C@H](C3)C(=O)[O-],C49871682,0
C[C@@H]1CCC[C@](C1)(C(=O)[O-])NS(=O)(=O)C2CCOCC2,C50199528,0
CCN(C(=O)c1cnc2n(c1=O)CCS2)C(C)(C)C(=O)[O-],C61149601,0
CC(C)(C(=O)[O-])N(C)C(=O)c1ccc(o1)S(=O)(=O)N(C)C,C61150323,0
CCN(C(C)(C)C(=O)[O-])S(=O)(=O)c1c(nn(c1C)C)C,C61170971,0
CC(C)(C(=O)[O-])N(C)C(=O)N1CCN(CC1)c2nccs2,C61173031,0
c1c(cn(n1)CCC(=O)[O-])S(=O)(=O)N2CCCOCC2,C61918296,0
Cn1cc(c(=O)n(c1=O)C)S(=O)(=O)N2CC[C@H](C2)C(=O)[O-],C62119859,0
C1CN(CCN1[C@@H]2C3=NC=NC3=NC=N2)[C@H](C4=C5C=CC(=C[C@@H]5N=C4)Br)C(=O)[O-],C63823697,0
CCc1c(c(on1)C)C(=O)N2C[C@@H]3CN(C[C@@]3(C2)C(=O)[O-])C(=O)C,C65417484,0
Cn1c(=O)ccn(c1=O)C/C(=N/S(=O)(=O)c2ccc(c(c2)C#N)F)/[O-],C66736414,0
CC(=O)O[C@H]([C@H](C(=O)[O-])OC(=O)C)C(=O)N1CCOCC1,C02296677,0
c1cc(cc(c1)C(=O)Nc2ccc(cc2)S(=O)(=O)[O-])C(=O)Nc3ccc(cc3)S(=O)(=O)[O-],C01607273,0
c1cc(oc1/C=C\2/C(=O)N(C(=S)S2)CCS(=O)(=O)[O-])N3CCOCC3,C02351193,0
COc1cc(cc(c1OC)OC)[C@@H]2c3cc4c(c(c3C[C@H]5[C@@H]2C(=O)OC5)OS(=O)(=O)[O-])OCO4,C05699569,0
CC(=O)N1c2ccccc2/C(=C/3\C(=O)N(C(=S)S3)CCS(=O)(=O)[O-])/C1=O,C08821617,0
c1c(csc1S(=O)(=O)N2CCN(CC2)C(=O)C(=O)N3CCOCC3)C(=O)[O-],C13240235,0
[H]\N=C\1/C(=C\c2cc(n(c2C)c3ccc(cc3)OC)C)/C(=O)N=C4N1C(=CS4)[CH2-],C20037307,0
CCn1c(ccn1)CN(C)C(=O)c2cnn(c2)CCC(=O)[O-],C20325479,0
CS(=O)(=O)N1CCN(CC1)C(=O)CCn2cc(cn2)C(=O)[O-],C20328604,0
Cn1cc(cn1)S(=O)(=O)N2CCN(CC2)C(=O)c3c(cnn3C)C(=O)[O-],C20602674,0
Cn1c-2cc(=NS(=O)(=O)c3ccc(cc3)[N+](=O)[O-])ccc2[n+](c(c1[O-])[O-])C,C20988812,0
c1ccc(cc1)Cc2cc[n+](cc2)C[C@](O)([P@](=O)(O)[O-])P(=O)([O-])[O-],C13643055,0
Cc1c2c(nc(n(c2=O)C)C)sc1C(=O)NC(C)(C)C(=O)[O-],C33517891,0
Cc1c2c(=O)n(c(=O)n(c2sc1C(=O)[O-])CC(=O)N3CC3)CC(=O)N(C)C,C34779095,0
Cc1c(c(n(n1)CC(=O)[O-])C)S(=O)(=O)N2CCOCC2,C35120946,0
CC(C)(C)[C@@H](C(=O)[O-])NC(=O)c1cnc2n(c1=O)ccs2,C35389400,0
CC(C)(C)[C@H](C(=O)[O-])NC(=O)c1cnc2n(c1=O)ccs2,C35389401,0
c1c(cn(n1)CC(=O)N2CCN(CC2)CC(=O)[O-])[N+](=O)[O-],C35679973,0
COC1=C[C@]2(C[C@@](C1)(CN(C2)CC(=O)[O-])[N+](=O)[O-])[N+](=O)[O-],C36028936,0
CN(C)S(=O)(=O)N1CCN(CC1)C(=O)[C@H]2C[C@H]2C(=O)[O-],C37829904,0
Cn1c2c(c(=O)n(c1=O)C)n(cn2)CCSS(=O)(=O)[O-],C06467619,0
Cc1c(c(nc(n1)C)SC)C(=O)N[C@]2(CCSC2)C(=O)[O-],C43509104,0
Cc1c(c(n(n1)C)C)CC(=O)N[C@]2(CCSC2)C(=O)[O-],C43509812,0
Cc1c(nn(c(=O)c1C(=O)N[C@@]2(CCSC2)C(=O)[O-])C)C,C43510093,0
CC(=O)N1CCC(CC1)C(=O)N[C@]2(CCSC2)C(=O)[O-],C43510847,0
CCCCN(C)S(=O)(=O)N[C@@]1(CCSC1)C(=O)[O-],C43511302,0
C1CC1n2c(nnn2)SCC(=O)N3CCO[C@H](C3)C(=O)[O-],C43701824,0
CC[C@H](C(=O)[O-])N(C)C(=O)CNC(=O)c1ccc(s1)C,C44614260,0
CC[C@H](C(=O)[O-])N(C)C(=O)Cn1cnc2c(c1=O)ccs2,C44614961,0
CC[C@H](C(=O)[O-])N(C)C(=O)Cn1nc(nn1)c2ccsc2,C44616848,0
Cc1c(c(n(n1)C)C)S(=O)(=O)/N=C(/[C@H](C)S(=O)(=O)C)\[O-],C48518432,0
C[C@@H](C(=O)[O-])S(=O)(=O)N(C)Cc1cn(c(=O)n(c1=O)C)C,C49052290,0
CC(C)S(=O)(=O)/N=C(/c1ccc(=O)n(n1)CCOC)\[O-],C49418004,0
C[C@H]1CCC[C@@](C1)(C(=O)[O-])NS(=O)(=O)C2CCOCC2,C50199526,0
CS(=O)(=O)N1CCN(CC1)C(=O)Cn2cc(nn2)C(=O)[O-],C50213374,0
Cc1nc(cn1C)S(=O)(=O)N[C@@]2(CCSC2)C(=O)[O-],C50253333,0
Cc1c([n+]2nc(c(n2[n-]1)[N+](=O)[O-])C)/C(=N/c3nnc(s3)C(C)C)/[O-],C12372005,0
C[C@H]1CCCC[C@@]1(C(=O)[O-])NS(=O)(=O)c2cn(cn2)C,C52096174,0
Cc1nc(cs1)c2cc([nH]c2)C(=O)N(C)C(C)(C)C(=O)[O-],C61150492,0
CC(C)(C(=O)[O-])N(C)C(=O)[C@@H]1CC(=O)N(C1)CC(F)(F)F,C61150629,0
CC(C)(C(=O)[O-])N(C)S(=O)(=O)c1c[nH]c2c1cccn2,C61152024,0
CCN(C(C)(C)C(=O)[O-])S(=O)(=O)N1C[C@H](O[C@@H](C1)C)C,C61170912,0
CCN(C(=O)N1CCC(CC1)C(=O)OC)C(C)(C)C(=O)[O-],C61172337,0
CC(C)(C(=O)[O-])N(C)C(=O)N(CC(=O)OC)CC(=O)OC,C61876706,0
C1CN(C[C@@H]1C(=O)[O-])S(=O)(=O)C2CCS(=O)(=O)CC2,C62132746,0
CC1(CCN(CC1)C(=O)CN2C(=O)CN(C2=O)C)C(=O)[O-],C62842484,0
CC[C@]1(CCN(C1)C(=O)CN2C(=O)CN(C2=O)C)C(=O)[O-],C62915547,0
Cc1c(c(n(n1)C)C)C(=O)N2C[C@@H]3CN(C[C@@]3(C2)C(=O)[O-])C(=O)C4CC4,C65427031,0
c1c2c(cc(c1F)[N+]3(CCNCC3)[O-])n(cc(c2=O)C(=O)[O-])C4CC4,C65739406,0
Cn1c2ccc(cc2n(c1=O)C)S(=O)(=O)[N-]c3cnn(c3)CC(=O)N(C)C,C66585076,0
c1ccc(cc1)c2ccc(cc2)S(=O)(=O)[O-],C01661217,0
c1cc2cccc(c2c(c1)S(=O)(=O)[O-])Cl,C01706911,0
C1[C@@H]2[C@@H]([C@H]([C@H]1Br)CC2=O)C(=O)[O-],C12405237,0
C1CCN(CC1)C(=O)[C@H]2[C@@H]3C=C[C@H]([C@@H]2C(=O)[O-])O3,C02742003,0
Cc1nc2cc(cnc2n1CC(=O)[O-])Cl,C19961051,0
CN(C)S(=O)(=O)c1cc(cs1)C(=O)[O-],C21512925,0
c1cc(c(cc1S(=O)(=O)C2(CC2)C(=O)[O-])F)F,C21957218,0
c1cc(ncc1C(=O)N2CCCCCC2)C(=O)[O-],C35185785,0
Cc1cc(sc1C(=O)[O-])N2C(=O)CCCCC2=O,C35323291,0
c1cc(c(cc1F)F)N2C(=O)C(=NC2=O)[O-],C36927264,0
Cc1cnn(c1)Cc2csc(n2)C(=O)[O-],C37677036,0
C1COCCN1C(=O)[C@H]2[C@H]3C[C@@H]([C@@H]2C(=O)[O-])C=C3,C04076115,0
COP(=O)([C@H](C(Cl)(Cl)Cl)[O-])OC,C01530959,0
COP(=O)([C@@H](C(Cl)(Cl)Cl)[O-])OC,C01530958,0
C[C@@H](C(=O)[O-])n1ccc2c(c1=O)ccs2,C39135823,0
C[C@H](C(=O)[O-])n1ccc2c(c1=O)ccs2,C39135824,0
CCO/C(=C\1/C=N[C@@H]2C[C@@H]([C@@H](C[C@@H]2C1=O)F)Cl)/[O-],C39292034,0
C[C@@H]1CCN(C1)C(=O)c2cccc(n2)C(=O)[O-],C40726336,0
Cc1cc(c(s1)C)C(=O)COCC(=O)[O-],C41044383,0
c1csc2c1ncn(c2=O)[C@]3(CCSC3)C(=O)[O-],C41911562,0
Cc1nc(n(n1)[C@@]2(CCc3c2cccc3)C(=O)[O-])C,C41919665,0
Cc1nc(n(n1)C2(Cc3ccccc3C2)C(=O)[O-])C,C41919798,0
c1cc(c(nc1)N2CCC[C@H]2CC(=O)[O-])C#N,C42162243,0
CCN(CCC#N)C(=O)c1cc(c(c(c1F)[O-])F)F,C42454278,0
Cc1ccsc1C(=O)N2CCO[C@@H](C2)C(=O)[O-],C43700574,0
C[C@H]1C[C@H]2[C@H]3C(=C)[C@@]1(CCC3(C(=O)O2)C(=O)[O-])C,C43762581,0
Cc1cc(ccc1C(=O)[O-])N2C(=O)CCCCC2=O,C44750185,0
Cc1nc2ccc(cc2s1)N3C[C@H](CC3=O)C(=O)[O-],C44979013,0
C[C@@H](C#N)[S@@](=O)c1ccc(cc1)C(=O)[O-],C50279708,0
Cc1ccc(cc1N2C[C@@H](CC2=O)C(=O)[O-])C#N,C50428691,0
CCC[S@](=O)Cc1cc(oc1C)C(=O)[O-],C51361484,0
C[C@H]1CCN([C@@H](C1)C)C(=O)C2(CC2)C(=O)[O-],C51750735,0
Cc1c(c(n(c(=O)n1)[C@@H]2C[C@H]2C)C)CC(=O)[O-],C52295531,0
CC(C)n1cnnc1[C@@H]2CC=CC[C@@H]2C(=O)[O-],C54498469,0
CC(C)n1cnnc1[C@H]2CC=CC[C@@H]2C(=O)[O-],C54498470,0
C[C@H]1CCC[C@@H](C1)[S@@](=O)C[C@@H]2CC[C@@H](O2)C(=O)[O-],C54693697,0
CCc1nc(n(n1)C)[C@@H]2CC=CC[C@@H]2C(=O)[O-],C54697192,0
c1ccc2c(c1)cc(cn2)N3C[C@@H](CC3=O)C(=O)[O-],C55142086,0
Cc1csc(n1)Cc2nccc(n2)C(=O)[O-],C55269980,0
CC(=O)N(C)Cc1cc(sc1)/C=C/C(=O)[O-],C44412251,0
c1c(csc1C[S@](=O)CC(=O)[O-])Br,C43688546,0
Cc1c(c(n(c(=O)n1)C(C)C)C)[C@H](C)C(=O)[O-],C50288457,0
Cc1ccc(c(c1)C)/C=C/C(=O)N(C)C(C)(C)C(=O)[O-],C61151045,0
CCN(c1ccccc1F)[C@]2(CCCSC2)C(=O)[O-],C61587844,0
Cc1cccc(=O)n1[C@@]2(CCCSC2)C(=O)[O-],C61588509,0
Cc1ncc(s1)CC2(CCOCC2)C(=O)[O-],C62337129,0
CCn1c2c(cc(cc2F)F)c(=O)c(c1C(=O)[O-])C,C62663636,0
CC[C@]1(CCCN(C1)c2ccncn2)C(=O)[O-],C62874949,0
C[C@@H](CC#N)N(C)C(=O)c1cc(c(c(c1F)[O-])F)F,C63093793,0
CC(=O)c1ccc2c(c1)N=C[C@@H](C2=O)C(=O)[O-],C19735550,0
C1CN2[C@@H]([C@]34C=C[C@H](O3)[C@H]([C@@H]4C2=O)C(=O)[O-])OC1,C05816956,0
c1cc2cc(ccc2c(c1)[N+](=O)[O-])S(=O)(=O)[O-],C01669717,0
c1cc2cc(ccc2c(c1)S(=O)(=O)[O-])[N+](=O)[O-],C02163987,0
C1CN2[C@H]([C@]34C=C[C@H](O3)[C@H]([C@@H]4C2=O)C(=O)[O-])OC1,C06645414,0
CC(=O)N1[C@@H](CSC12CCC3(CC2)OCCO3)C(=O)[O-],C08925748,0
Cn1cc(c(n1)C(=O)N2CCSCC2)C(=O)[O-],C12358008,0
c1cc(=O)occ1C(=O)N2CCC[C@H](C2)C(=O)[O-],C19425192,0
Cc1c(c(n(n1)C)C)C(=O)N2CCC[C@H](C2)C(=O)[O-],C20215807,0
CN1CCN(CC1)C(=O)[C@H]2[C@H]3C=C[C@@H]([C@@H]2C(=O)[O-])O3,C20220088,0
c1cnn(c1)CC(=O)N2CCC[C@H](C2)C(=O)[O-],C20258845,0
c1cn(nc1C(=O)N2CCSCC2)CC(=O)[O-],C20316229,0
CS(=O)(=O)c1ncc(c(n1)Cl)C(=O)[O-],C27666382,0
CCn1c-2c(n(c(=O)n(c2nc1=S)C)C)[O-],C00351098,0
CC(=O)N1CCN(CC1)C(=O)[C@@H]2[C@H](C2(C)C)C(=O)[O-],C34926352,0
CN(CCC#N)C(=O)N1CCC(CC1)C(=O)[O-],C34959799,0
C[C@H]1CN(C[C@@H](O1)C)C(=O)c2ccc(nc2)C(=O)[O-],C35185797,0
Cc1c(cc(o1)CN2C(=O)CCC2=O)C(=O)[O-],C35205678,0
COC1CCN(CC1)C(=O)N2CCC(CC2)C(=O)[O-],C37266910,0
C1C[C@@H](CN(C1)C(=O)[C@H]2COCCO2)C(=O)[O-],C37436483,0
CCCN1[C@H]2C(=NC=C1C(=O)[O-])C(=O)C(=O)S2,C39124072,0
C1=N[C@H]2C(=N1)C(=NC(=N2)Cl)SCC(=O)[O-],C39232175,0
c1cc2c(=O)ccn(c2c(c1)F)Cc3[n-]nnn3,C40175738,0
Cc1cc(=O)n(cn1)Cc2csc(n2)C(=O)[O-],C40728001,0
c1cc(sc1C(=O)[O-])N2C(=O)COCC2=O,C41044282,0
c1cc(ccc1CN2C(=O)COCC2=O)C(=O)[O-],C41071431,0
CN1CC(=O)N(C1=O)[C@@]2(CCc3ccccc3C2)C(=O)[O-],C41908669,0
C[C@H](C(=O)[O-])S(=O)(=O)N1CCOC(C1)(C)C,C42522732,0
c1cc(=O)n(cc1C(=O)[O-])C2CCS(=O)(=O)CC2,C43672304,0
C1CO[C@H](CN1C(=O)N2CCSCC2)C(=O)[O-],C43706175,0
C1CN(CCSC1)C(=O)N2CCO[C@H](C2)C(=O)[O-],C43706801,0
C1CN2[C@H]([C@@]34C=C[C@@H](O3)[C@H]([C@@H]4C2=O)C(=O)[O-])OC1,C43735415,0
CCc1nnc(s1)/N=C(/C(=O)N2CCCC2)\[O-],C48724202,0
CCOC1CCN(CC1)C(=O)c2ccc(nn2)[O-],C48751235,0
Cc1c(n(c2c1c(=O)n(c(n2)C)CC(=O)[O-])C)C,C49455909,0
Cc1nnc(o1)SC2(CCOCC2)C(=O)[O-],C51038485,0
Cc1cc(n(c(=O)n1)C[C@H]2CC[C@@H](O2)C(=O)[O-])C,C51394440,0
Cc1cc(n(c(=O)n1)C[C@H]2CC[C@H](O2)C(=O)[O-])C,C51394442,0
C[C@H]1CN(CC(O1)(C)C)C(=O)N(C)[C@H](C)C(=O)[O-],C54068181,0
Cc1c(cno1)C(=O)N2CCC[C@H](C2)CC(=O)[O-],C54293713,0
CN(C)C(=O)Cn1c(=O)c2ccccc2c(n1)[O-],C15480584,0
CC(C)[C@H](C(=O)[O-])N1C(=O)CN2C=CC=CC2=N1,C57876537,0
CC1([C@H]([C@@H]1C(=O)[O-])C(=O)N2CCN(CC2)C=O)C,C61721650,0
C[C@@H]1CN(CCCO1)C(=O)c2ccc(nc2)C(=O)[O-],C61938202,0
CCn1ccnc(c1=O)N2CC[C@@H](C2)C(=O)[O-],C62132967,0
C[C@@H]1COCCN1C(=O)N2CC[C@H](C2)C(=O)[O-],C62135307,0
Cc1c(cno1)C(=O)N2CCC(CC2)(C)C(=O)[O-],C62842066,0
Cc1c(c(on1)C)C(=O)N2CCC[C@@](C2)(C)C(=O)[O-],C62868474,0
C[C@@]1(CCN(C1)C(=O)N2CCC(CC2)OC)C(=O)[O-],C62925063,0
Cc1cnc(=O)n(c1)C2(CCOCC2)C(=O)[O-],C63050210,0
CC1=C2C(=NC(=NC2=O)COC)S[C@@H]1C(=O)[O-],C64038285,0
CCn1c2ccc(cc2nc1CSc3nc4cc(ccc4c(=O)n3CC)C(=O)[O-])C(=O)[O-],C13232454,0
c1ccc2c(c1)c(=O)n(c(n2)Sc3ccc(cc3[N+](=O)[O-])/C=C/C(=O)[O-])CCCCCC(=O)[O-],C13274835,0
Cc1cc(c(n1c2cc(cc(c2)Cl)Cl)C)C(=O)COc3ccc(cc3C(=O)[O-])C(=O)[O-],C13422419,0
c1cc(ccc1C(=O)N/N=C\c2ccc(o2)c3cc(cc(c3)C(=O)[O-])C(=O)[O-])Br,C15018846,0
c1ccc(c(c1)/C=N/Nc2ccc(cc2S(=O)(=O)[N-]c3ccccc3Cl)[N+](=O)[O-])C(=O)[O-],C13337087,0
c1ccc(c(c1)C(=O)[O-])NC(=O)c2ccc(c(c2)S(=O)(=O)[N-]c3ccc(cc3)Cl)Br,C19285691,0
Cc1ccc(cc1)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)[N+](=O)[O-])c4cccc(c4)C(=O)[O-])[O-],C09088897,0
CCCCCCn1c2ccccc2c(=O)c(c1[O-])/C(=N/c3nc4ccc(cc4s3)Cl)/[O-],C09318193,0
Cc1ccc(cc1)C(=O)C2=C(C(=O)N([C@H]2c3cccc(c3)[N+](=O)[O-])c4cccc(c4)C(=O)[O-])[O-],C20010685,0
COc1ccc(c(c1OC)C(=O)[O-])/C=C/2\C(=O)N=C(S2)[N-]c3ccc(c(c3)C(F)(F)F)Cl,C16906375,0
CC[C@H](C(=O)[O-])Oc1ccc(cc1)/C=C/2\C(=O)N=C(S2)[N-]c3ccc(cc3)Br,C16907751,0
CC[C@H](C(=O)[O-])Oc1cccc(c1)/C=C/2\C(=O)N=C(S2)[N-]c3ccccc3Br,C16908901,0
CC[C@@H](C(=O)[O-])Oc1cccc(c1)/C=C/2\C(=O)N=C(S2)[N-]c3cccc(c3Cl)Cl,C16908915,0
C[C@H](C(=O)[O-])Oc1cccc(c1)/C=C/2\C(=O)N=C(S2)[N-]c3ccc(cc3)Br,C16909471,0
C[C@H](C(=O)[O-])Oc1cccc(c1)/C=C/2\C(=O)N=C(S2)[N-]c3ccc(c(c3)C(F)(F)F)Cl,C16909482,0
c1cc(cc(c1)OCC(=O)[O-])/C=C/2\C(=O)N=C(S2)[N-]c3ccc(c(c3)C(F)(F)F)Cl,C16909767,0
C[C@H](C(=O)[O-])Oc1ccccc1/C=C/2\C(=O)N=C(S2)[N-]c3ccc(c(c3)C(F)(F)F)Cl,C16910624,0
CC[C@@H](C(=O)[O-])Oc1ccccc1/C=C/2\C(=O)N=C(S2)[N-]c3ccc(cc3)Br,C16911302,0
Cc1c(nc(nn1)SCc2c(oc(n2)c3ccccc3)CSc4nc(c(nn4)C)[O-])[O-],C03098571,0
CCN\1C(=O)/C(=C/c2cc(ccc2OCC(=O)[O-])Br)/S/C1=N\c3ccc(cc3)C(=O)[O-],C35656511,0
CCOC(=O)C1=C(N=C2N([C@@H]1c3cc(ccc3C)C)C(=CS2)C=C([O-])[O-])c4ccccc4,C36048635,0
COC(=O)c1c(c(c(n(c1=O)c2ccccc2)[O-])/N=N/c3ccc(cc3[N+](=O)[O-])Cl)[O-],C35998228,0
CCn1c(nnc1[S-])CS[C@@H]2[N-][C@@H](CN2c3ccc(cc3)C)c4ccc(cc4)Cl,C39336869,0
Cc1ccc(c(c1)C)C(=O)C2=C(C(=O)N([C@H]2c3ccc(c(c3)[N+](=O)[O-])C)c4cccc(c4)C(=O)[O-])[O-],C13213050,0
c1cc(oc1)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)C(F)(F)F)c4cc(ccc4Cl)C(=O)[O-])[O-],C13214765,0
Cc1ccc(cc1[N+](=O)[O-])[C@H]2C(=C(C(=O)N2c3cc(ccc3Cl)C(=O)[O-])[O-])C(=O)c4ccco4,C13214873,0
Cc1ccc(cc1N2[C@H](C(=C(C2=O)[O-])C(=O)c3ccc(s3)Cl)c4cccc(c4)[N+](=O)[O-])C(=O)[O-],C13215540,0
Cc1ccc(cc1)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)OC(F)F)c4cc(ccc4C)C(=O)[O-])[O-],C13215647,0
Cc1ccc(cc1)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)SC)c4cc(ccc4C)C(=O)[O-])[O-],C13215667,0
Cc1ccc(cc1N2[C@@H](C(=C(C2=O)[O-])C(=O)c3ccccc3F)c4ccccc4OC(F)F)C(=O)[O-],C13215961,0
Cc1ccc(c(c1)[C@H]2C(=C(C(=O)N2c3ccc(cc3)CC(=O)[O-])[O-])C(=O)c4ccc(s4)Cl)C,C13217273,0
Cc1ccc(c(c1)C)S(=O)(=O)Oc2ccc(cc2C(=O)[O-])S(=O)(=O)[N-]c3ccc(cc3)Cl,C13262734,0
